domain,title,brand,url,items,rev,cat
decathlon.com,Itiwit Inflatable Recreational Sit-on Kayak with Pump 2 Person,other,decathlon.com/products/itiwit-inflatable-recreational-sit-on-kayak-with-pump-2-person,9466.0,1419149.5300000003,Sporting Goods > Outdoor Recreation > Boating & Water Sports > Boating & Rafting > Kayaks
decathlon.com,Quechua MH100 20 L Hiking Backpack,quechua,decathlon.com/products/quechua-mh100-20-l-hiking-backpack-355266,18285.0,730738.8799999999,
decathlon.com,Quechua MH100 20L Hiking Backpack,quechua,decathlon.com/products/quechua-mh100-20l-hiking-backpack-355266,18285.0,730738.8799999999,
decathlon.com,Forclaz Men's MT100 Hooded Down Puffer Jacket,other,decathlon.com/products/forclaz-mt100-hooded-down-puffer-jacket-167571,5244.0,440951.83,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets
decathlon.com,Van Rysel RCR Force AXS Power Road Bike,other,decathlon.com/products/van-rysel-rcr-force-axs-power-road-bike-350280,42.0,288439.72,
decathlon.com,Triban GRVL 900 Ti Gravel Bike with Titanium Frame,other,decathlon.com/products/mens-gravel-bike-with-titanium-frame-grvl-900-325632,36.0,141261.46,
decathlon.com,RC520 Road Bike,other,decathlon.com/products/road-bike-disc-105-rc-520,126.0,123511.06999999996,
decathlon.com,Forclaz Women's MT100 Hooded Down Puffer Jacket,other,decathlon.com/products/forclaz-trek-100-23-f-down-packable-puffer-backpacking-jacket-167572,1335.0,113504.51000000001,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets
decathlon.com,Triban RC120 Disc Brake Aluminum Road Bike,other,decathlon.com/products/rc-120-disc-326838,150.0,73444.95000000003,Sporting Goods > Outdoor Recreation > Cycling > Bicycles
decathlon.com,Itiwit Inflatable Recreational Touring Kayak 2 or 3 Person,other,decathlon.com/products/itiwit-inflatable-recreational-touring-sit-on-top-kayak-1-to-3-person-507lb-335195,287.0,56518.70999999999,Sporting Goods > Outdoor Recreation > Boating & Water Sports > Boating & Rafting > Kayaks
decathlon.com,Itiwit Adult X500 Drop stitch High Pressure Adventure 2 Person Inflatable Kayak,other,decathlon.com/products/itiwit-x500-inflatable-dropstich-high-pressure-adventure-kayak-2-person-550lb-335206,30.0,52956.850000000006,Sporting Goods > Outdoor Recreation > Boating & Water Sports > Boating & Rafting > Kayaks
decathlon.com,110lb Adjustable Weight Set US Standard with Barbell and dumbbells,corength,decathlon.com/products/110lb-adjustable-weight-set-us-standard-with-barbell-and-dumbbells-u342099,532.0,51873.62,
decathlon.com,Forclaz Men's MT100 Easyfit 70 L Backpacking Backpack,other,decathlon.com/products/mens-mountain-backpacking-rucksack-70-l-trek-100-easyfit-309851,444.0,51844.170000000006,
decathlon.com,Triban GRVL 520 Subcompact Gravel Bike,other,decathlon.com/products/triban-triban-grvl-520-subcompact-gravel-bike-326904,48.0,50819.75,
decathlon.com,Forclaz Men's MT500 Hooded Down Puffer Jacket,other,decathlon.com/products/forclaz-mens-mt500-hooded-down-puffer-jacket-331151,310.0,45615.360000000015,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets
decathlon.com,Forclaz Men's MT500 Down Puffer Jacket,other,decathlon.com/products/mens-mountain-trekking-down-jacket-mt500-10-degrees-celcius-12077,377.0,44137.59,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets
decathlon.com,Riverside 500 Hybrid Bike 700c,other,decathlon.com/products/riverside-500-hybrid-bike-700c-169553,216.0,40269.6,
decathlon.com,Triban RC120 Flat Bar Disc Brake Road Bike,other,decathlon.com/products/triban-rc-120-flat-bar-disc-brake-road-bike,72.0,35253.6,
decathlon.com,"Rockrider ST500 Mountain Bike 24"" Kids 4'5"" to 4'11""",other,decathlon.com/products/rockrider-st500-mountain-bike-24-kids-45-to-411-308925-300762,273.0,32672.369999999995,
decathlon.com,Forclaz Men's MT100 Hooded Synthetic Jacket,other,decathlon.com/products/forclaz-synthetic-mountain-backpacking-padded-jacket-mt100-hooded-5-degrees-celcius-312478,467.0,32140.410000000003,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets
decathlon.com,EL500 Smart Connect Elliptical Exercise Machine,domyos,decathlon.com/products/el500-smart-connect-elliptical-exercise-machine-331582,156.0,30461.25,
decathlon.com,Forclaz 500 Extend 40-60 L Duffel Bag,other,decathlon.com/products/forclaz-500-extend-40-60-l-duffel-bag-156359,382.0,30139.52,Luggage & Bags > Duffel Bags
decathlon.com,Itiwit X100 Inflatable Recreational Touring Sit-on-top Kayak 1 to 2 person 430lb,other,decathlon.com/products/itiwit-x100-inflatable-recreational-touring-sit-on-top-kayak-1-to-2-person-430lb-335271,96.0,28165.129999999997,Sporting Goods > Outdoor Recreation > Boating & Water Sports > Boating & Rafting > Kayaks
decathlon.com,Forclaz Men's MT100 Down Jacket,other,decathlon.com/products/forclaz-mens-mountain-backpacking-down-jacket-mt100-41f-335580,446.0,26493.15,
decathlon.com,Quechua MH100 Waterproof Camping Tent 3 Person,quechua,decathlon.com/products/quechua-mh100-camping-tent-3-person-fr-308317,854.0,23737.88,Sporting Goods > Outdoor Recreation > Camping & Hiking > Tents
decathlon.com,Van Rysel EDR CF Shimano 105 Carbon Road Bike with Disc Brakes,other,decathlon.com/products/van-rysel-edr-cf-shimano-105-carbon-road-bike-with-disc-brakes-324411,12.0,23537.68,
decathlon.com,Quechua 2 Second Easy Fresh & Black Waterproof Pop Up Camping Tent 3 Person,quechua,decathlon.com/products/quechua-fresh-black-2-seconds-easy-waterproof-pop-up-camping-tent-3-person-331608,66.0,22601.589999999997,
decathlon.com,Triban 100 Aluminum Road Bike Women's,other,decathlon.com/products/triban-women-easy-bike,72.0,21194.52,
decathlon.com,Forclaz Travel 500 Organizer 40 L Backpack,other,decathlon.com/products/forclaz-travel-500-organizer-40-l-backpack-338564,216.0,21192.41,Luggage & Bags > Backpacks
decathlon.com,Riverside 900 Hybrid Bike,other,decathlon.com/products/hybrid-bike-riverside-900,54.0,21141.54,
decathlon.com,Triban RC100 Adult Road Bike 700c Silver,other,decathlon.com/products/triban-rc100-adult-road-bike-700c-silver-xl-u307028,72.0,21123.84,Sporting Goods > Outdoor Recreation > Cycling > Bicycles
decathlon.com,Forclaz Women's MT500 Hooded Down Puffer Jacket,other,decathlon.com/products/forclaz-womens-mt500-hooded-down-puffer-jacket-7862-333323,132.0,19298.81,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets
decathlon.com,Van Rysel Men's RCR Long Sleeve Road Cycling Jersey,other,decathlon.com/products/van-rysel-mens-rcr-long-sleeve-road-cycling-jersey-305783,255.0,19249.16,Apparel & Accessories > Clothing
decathlon.com,Van Rysel Men's RCR Long Sleeve Road Cycling Jersey,other,decathlon.com/products/van-rysel-rcr-long-sleeve-road-cycling-jersey-305783,255.0,19249.16,Apparel & Accessories > Clothing
decathlon.com,Forclaz Men's MT100 Easyfit 50 L Backpacking Pack,other,decathlon.com/products/mens-mountain-backpacking-rucksack-50-l-trek-100-easyfit-309807,192.0,18837.710000000003,Luggage & Bags > Backpacks
decathlon.com,Van Rysel EDR CF Ultegra Disc Road Bike,other,decathlon.com/products/van-rysel-edr-cf-ultegra-disc-road-bike-349670,6.0,17656.21,
decathlon.com,Riverside 100 6-Speed Hybrid Bike,other,decathlon.com/products/matt-bike-riverside-100,174.0,16902.65,
decathlon.com,Forclaz Women's MT100 Hooded Synthetic Jacket,other,decathlon.com/products/forclaz-womens-mt100-hooded-synthetic-jacket-312532,334.0,16484.600000000002,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets
decathlon.com,Forclaz Women's MT100 Hooded Synthetic Jacket,other,decathlon.com/products/forclaz-trek-100-womens-light-backpacking-padded-down-jacket-with-hoodie-312532,334.0,16484.600000000002,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets
decathlon.com,Quechua Double Wall Insulated Wide Mouth Stainless Steel Water Bottle 25oz,quechua,decathlon.com/products/quechua-double-wall-insulated-wide-mouth-stainless-steel-water-bottle-25oz-e331542,950.0,16104.25,
decathlon.com,T540C Foldable Smart Connect Treadmill,domyos,decathlon.com/products/t540c-foldable-smart-connect-fitness-treadmill-with-automatic-incline-332024,102.0,15012.76,
decathlon.com,Forclaz Women's MT100 Down Puffer Jacket,other,decathlon.com/products/forclaz-mountain-backpacking-down-jacket-mt100-5-degrees-celcius-335256,210.0,14659.44,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets
decathlon.com,Men's warm and waterproof hiking boots - SH100 Mid-height,quechua,decathlon.com/products/mens-warm-and-waterproof-hiking-boots-sh100-mid-height-133825,378.0,14658.67,
decathlon.com,Quechua Men's SH100 Waterproof Mid Hiking Boots,quechua,decathlon.com/products/mens-warm-and-waterproof-hiking-boots-sh100-mid-height-133825,378.0,14658.67,
decathlon.com,LURE FISHING FLOAT TUBE FLTB-5 - BLUE ORANGE,other,decathlon.com/products/fltb-5-float-tube-fishing-lure-303249,96.0,14035.5,
decathlon.com,Men's Backpacking 50+10 L Backpack MT500 Air,other,decathlon.com/products/forclaz-mt500-air-backpacking-50-10-liter-backpack-mens-324407,102.0,13911.820000000002,
decathlon.com,Forclaz Men's MT500 AIR 50+10 L Backpacking Pack,other,decathlon.com/products/forclaz-mt500-air-backpacking-50-10-liter-backpack-mens-324407,102.0,13911.820000000002,
decathlon.com,Forclaz Men's MT500 AIR 50+10 L Backpacking Pack,other,decathlon.com/products/mens-backpacking-5010-l-backpack-mt500-air-324407,102.0,13911.820000000002,
decathlon.com,Men's Backpacking 50+10 L Backpack MT500 Air,other,decathlon.com/products/mens-backpacking-5010-l-backpack-mt500-air-324407,102.0,13911.820000000002,
decathlon.com,Olaian Water Sports Surfing Wake Foiling Kitesurfing Paddling Helmet,olaian,decathlon.com/products/decathlon-water-sports-surfing-wake-foiling-kitesurfing-paddling-helmet-327505,264.0,13126.26,
decathlon.com,Olaian Water Sports Helmet,olaian,decathlon.com/products/decathlon-water-sports-surfing-wake-foiling-kitesurfing-paddling-helmet-327505,264.0,13126.26,
decathlon.com,MTB ST100 RR BLACK,other,decathlon.com/products/mtb-st100-rr-black-196952-192873,132.0,12822.700000000003,
decathlon.com,Rockrider Kids' ST100 27.5 Mountain Bike,other,decathlon.com/products/mtb-st100-rr-black-196952-192873,132.0,12822.700000000003,
decathlon.com,Rockrider ST100 Mountain Bike,other,decathlon.com/products/mtb-st100-rr-black-196952-192873,132.0,12822.700000000003,
decathlon.com,Rockrider Kids' ST100 27.5 Mountain Bike,other,decathlon.com/products/mtb-st100-rr-black-196952-192872,132.0,12822.700000000003,
decathlon.com,Forclaz Men's Travel 500 Merino Wool Hiking T-Shirt,other,decathlon.com/products/forclaz-mens-travel-500-merino-wool-hiking-t-shirt-106266,323.0,12713.540000000005,Apparel & Accessories > Clothing > Shirts & Tops
decathlon.com,Forclaz Men's Travel 500 Merino Wool T-Shirt,other,decathlon.com/products/mens-short-sleeved-merino-wool-hiking-travel-t-shirt-travel-500-yellow-106265,323.0,12713.540000000005,Apparel & Accessories > Clothing > Shirts & Tops
decathlon.com,Forclaz Men's Travel 500 Merino Wool T-Shirt,other,decathlon.com/products/forclaz-mens-travel-500-merino-wool-hiking-t-shirt-106266,323.0,12713.540000000005,Apparel & Accessories > Clothing > Shirts & Tops
decathlon.com,Men's short-sleeved Merino wool hiking travel t-shirt - TRAVEL 500 yellow,other,decathlon.com/products/mens-short-sleeved-merino-wool-hiking-travel-t-shirt-travel-500-yellow-106265,323.0,12713.540000000005,Apparel & Accessories > Clothing > Shirts & Tops
decathlon.com,Hiking backpack 23L - NH Escape 500,quechua,decathlon.com/products/quechua-nh-escape-500-23l-hiking-backpack-334344,258.0,12655.33,
decathlon.com,Quechua NH Escape 500 23 L Hiking Backpack,quechua,decathlon.com/products/quechua-nh-escape-500-23-l-hiking-backpack-334344,258.0,12655.33,
decathlon.com,Quechua NH Escape 500 23 L Hiking Backpack,quechua,decathlon.com/products/quechua-nh-escape-500-23l-hiking-backpack-334344,258.0,12655.33,
decathlon.com,Triban RC500 Adult Road Bike Flat Bar 700c Black XL,other,decathlon.com/products/triban-rc-500-road-bike-311749,18.0,12345.810000000001,
decathlon.com,Hiking backpack 32L - NH Escape 500,quechua,decathlon.com/products/escape-nh500-hiking-backpack-32-liter-334334,204.0,12008.240000000003,
decathlon.com,Quechua NH Escape 500 32 L Hiking Backpack,quechua,decathlon.com/products/hiking-backpack-32l-nh-escape-500-334334,204.0,12008.240000000003,
decathlon.com,Hiking backpack 32L - NH Escape 500,quechua,decathlon.com/products/hiking-backpack-32l-nh-escape-500-334334,204.0,12008.240000000003,
decathlon.com,Women's Hiking Fleece Jacket - MH120,quechua,decathlon.com/products/womens-hiking-fleece-jacket-mh120-302556-302526,401.0,11653.03,
decathlon.com,Quechua MH100 Waterproof Camping Tent 2 Person,quechua,decathlon.com/products/quechua-mh100-camping-tent-2-person-303295,578.0,11539.24,Sporting Goods > Outdoor Recreation > Camping & Hiking > Tents
decathlon.com,Hiking Backpack 10 L - NH Arpenaz 50,quechua,decathlon.com/products/nature-hiking-backpack-10-l-nh100,1899.0,11320.2,
decathlon.com,Arpenaz NH100 Hiking 10 L Backpack,quechua,decathlon.com/products/nature-hiking-backpack-10-l-nh100,1899.0,11320.2,
decathlon.com,Quechua NH Arpenaz 50 10 L Hiking Backpack,quechua,decathlon.com/products/quechua-nh-arpenaz-50-10-l-hiking-backpack-301684,1899.0,11320.2,
decathlon.com,Forclaz Men's MT500 Hiking Pants,other,decathlon.com/products/forclaz-sturdy-mountain-backpacking-pantss-mt500-329107,226.0,11183.76,Apparel & Accessories > Clothing > Pants
decathlon.com,Men's sturdy mountain Backpacking Pants - MT500,other,decathlon.com/products/forclaz-sturdy-mountain-backpacking-pantss-mt500-329107,226.0,11183.76,Apparel & Accessories > Clothing > Pants
decathlon.com,Quechua NH Arpenaz 100 20 L Hiking Backpack,quechua,decathlon.com/products/nature-hiking-20-l-nh100-backpack,644.0,10902.890000000001,
decathlon.com,Quechua MH500 Waterproof Hiking Jacket Men's,quechua,decathlon.com/products/quechua-mh500-waterproof-hiking-jacket-mens-301682,84.0,10632.58,
decathlon.com,Men's Hiking Lightweight Waterproof Jacket MH500,quechua,decathlon.com/products/mens-hiking-lightweight-waterproof-jacket-mh500-301681,84.0,10632.58,
decathlon.com,Men's warm waterproof snow hiking boots - SH100 Zip,quechua,decathlon.com/products/quechua-sh100-u-warm-waterproof-high-snow-boots-311993,275.0,10184.690000000002,
decathlon.com,Men's warm waterproof snow hiking boots - SH100 Zip,quechua,decathlon.com/products/mens-warm-waterproof-snow-hiking-boots-sh100-zip-311993,275.0,10184.690000000002,
decathlon.com,Forclaz Women's Travel 900 70 + 6 L Backpacking Pack,other,decathlon.com/products/forclaz-travel-trekking-900-606-l-backpack-324138,60.0,9949.640000000001,Luggage & Bags > Suitcases
decathlon.com,Women's Travel Backpacking Backpack with Suitcase Opening Travel 900 60+6 L,other,decathlon.com/products/forclaz-travel-trekking-900-606-l-backpack-324138,60.0,9949.640000000001,Luggage & Bags > Suitcases
decathlon.com,Men's Travel Backpacking 2-in-1 Zip-Off Pants Travel 500 Modul - grey,other,decathlon.com/products/travel-500-convertible-hiking-pants-mens-311160,237.0,9419.759999999998,Apparel & Accessories > Clothing > Pants
decathlon.com,Forclaz Men's Travel 900 2-in-1 Modular Hiking Pants,other,decathlon.com/products/forclaz-mens-travel-500-2-in-1-module-hiking-pants-311160,237.0,9419.759999999998,Apparel & Accessories > Clothing > Pants
decathlon.com,Forclaz Men's Travel 500 2-in-1 Module Hiking Pants,other,decathlon.com/products/forclaz-mens-travel-500-2-in-1-module-hiking-pants-311160,237.0,9419.759999999998,Apparel & Accessories > Clothing > Pants
decathlon.com,"Rockrider Kids' ST100 20"" Mountain Bike - 3'11"" to 4'5""",other,decathlon.com/products/rockrider-st100-mountain-bike-20-kids-311-to-45-8549158-8628167,96.0,9325.600000000002,Sporting Goods > Outdoor Recreation > Cycling > Bicycles
decathlon.com,"Rockrider Kids' ST100 20"" Mountain Bike - 3'11"" to 4'5""",other,decathlon.com/products/rockrider-st100-mountain-bike-20-kids-311-to-45-308940,96.0,9325.600000000002,Sporting Goods > Outdoor Recreation > Cycling > Bicycles
decathlon.com,EL700 Foldable Self-Powered Smart Connect Elliptical Exercise Machine,domyos,decathlon.com/products/el700-foldable-self-powered-smart-connect-elliptical-exercise-machine-334941,60.0,8831.03,
decathlon.com,Hiking backpack 23L - NH Escape 500 Rolltop,quechua,decathlon.com/products/quechua-nh-escape-500-rolltop-23l-hiking-backpack-334561,150.0,8829.58,
decathlon.com,Quechua NH Escape 500 Rolltop 23 L Backpack,quechua,decathlon.com/products/hiking-backpack-23l-nh-escape-500-rolltop-334561,150.0,8829.58,
decathlon.com,Hiking backpack 23L - NH Escape 500 Rolltop,quechua,decathlon.com/products/hiking-backpack-23l-nh-escape-500-rolltop-334561,150.0,8829.58,
decathlon.com,Women's Surfing Shorty Wetsuit 100 Neoprene 15 mm Black,olaian,decathlon.com/products/100-neoprene-springsuit-surfing-wetsuit-back-zip-shorty-15mm-women-170577,249.0,8710.83,Sporting Goods > Outdoor Recreation > Boating & Water Sports > Boating & Water Sport Apparel > Wetsuits
decathlon.com,Quechua MH500 40L Hiking Backpack,quechua,decathlon.com/products/quechua-mh500-40l-hiking-backpack-310102,78.0,8342.4,
decathlon.com,Van Rysel RoadR 900 Racing Bike Helmet,other,decathlon.com/products/roadr-900-racing-cycling-helmet-330741,197.0,8300.42,
decathlon.com,"Rockrider ST900 Mountain Bike 20"" Kids 3'11"" to 4'5""",other,decathlon.com/products/kids-bike-20-st900,42.0,8242.29,
decathlon.com,Van Rysel Ultralight Rainproof Cycling Jacket Men's,other,decathlon.com/products/rainproof-jacket-ultralight-racer-305439,138.0,8064.339999999999,
decathlon.com,Men's hiking waterproof winter jacket - SH100 23°F,quechua,decathlon.com/products/quechua-sh100-warm-waterproof-hiking-jacket-mens-307205,228.0,8006.640000000001,
decathlon.com,Quechua Men's SH100 Waterproof Hiking Jacket,quechua,decathlon.com/products/quechua-sh100-warm-waterproof-hiking-jacket-mens-307205,228.0,8006.640000000001,
decathlon.com,WOMEN'S WARM WATER-REPELLENT SNOW HIKING Pants - SH500 MOUNTAIN,quechua,decathlon.com/products/quechua-womens-sh500-water-repellent-hiking-pants-324683,192.0,7712.370000000001,
decathlon.com,Forclaz 500 Extend 80-120 L Duffel Bag,other,decathlon.com/products/forclaz-500-extend-80-120-l-duffel-bag-156360,72.0,7700.660000000001,Luggage & Bags > Duffel Bags
decathlon.com,Forclaz 500 Extend 80-120 L Duffel Bag,other,decathlon.com/products/backpacking-carry-bag-80-l-to-120-l-duffel-500-extend-156360,72.0,7700.660000000001,Luggage & Bags > Duffel Bags
decathlon.com,Backpacking Carry Bag - 80 L to 120 L - DUFFEL 500 EXTEND,other,decathlon.com/products/backpacking-carry-bag-80-l-to-120-l-duffel-500-extend-156360,72.0,7700.660000000001,Luggage & Bags > Duffel Bags
decathlon.com,Forclaz Travel 100 50L Backpack Pack,other,decathlon.com/products/forclaz-50-travel-50-l-backpack-6561,108.0,7417.040000000001,
decathlon.com,Forclaz Travel 100 50L Backpack Pack,other,decathlon.com/products/forclaz-travel-100-50l-backpack-pack-6561,108.0,7417.040000000001,
decathlon.com,"Rockrider ST530 Mountain Bike 27.5""",other,decathlon.com/products/rr-cn-fr-chrome-st-530-325125,24.0,7064.84,
decathlon.com,Itiwit Adult Ultra compact Medium User 130 to 175lb Inflatable Stand Up Paddle,other,decathlon.com/products/itiwit-ultra-compact-inflatable-stand-up-paddle-sup-medium-user-130-to-175lb-328259,36.0,7064.83,
decathlon.com,Van Rysel EDR AF105 Road Bike,other,decathlon.com/products/van-rysel-edr-af105-road-bike-305449,6.0,7058.95,
decathlon.com,Triban RC500 Shimano Sora Disc Brake Road Bike,other,decathlon.com/products/triban-rc500-shimano-sora-disc-brake-road-bike-306241,6.0,7058.95,Sporting Goods > Outdoor Recreation > Cycling > Bicycles
decathlon.com,Quechua 2 Second Fresh & Black Waterproof Pop Up Camping Tent 2 Person,quechua,decathlon.com/products/camping-pop-up-tent-2-seconds-2-person-fresh-and-dark,48.0,7017.760000000001,Sporting Goods > Outdoor Recreation > Camping & Hiking > Tents
decathlon.com,Quechua 2 Second Easy Fresh & Black Waterproof Pop Up Camping Tent 2 Person,quechua,decathlon.com/products/quechua-2-second-easy-fresh-black-waterproof-pop-up-camping-tent-2-person-324503,30.0,6741.05,
decathlon.com,Men's Long-sleeve T-shirt Merino Wool MT500,other,decathlon.com/products/forclaz-trek-500-long-sleeved-merino-wool-hiking-t-shirt-301659,95.0,6592.930000000001,
decathlon.com,Men's Long-sleeve T-shirt Merino Wool MT500,other,decathlon.com/products/mens-long-sleeve-t-shirt-merino-wool-mt500-301659,95.0,6592.930000000001,
decathlon.com,Forclaz Women's MT100 Easyfit 50 L Backpacking Pack,other,decathlon.com/products/forclaz-womens-mt100-easyfit-50-l-backpacking-pack-309825,66.0,6475.4800000000005,
decathlon.com,Forclaz Adult MT500 Merino Wool Hat,other,decathlon.com/products/forclaz-adult-mt500-merino-wool-hat-302970,330.0,6472.909999999999,
decathlon.com,Forclaz Adult MT500 Merino Wool Hat,other,decathlon.com/products/forclaz-trek-500-merino-wool-hiking-hat-adult-302969,330.0,6472.909999999999,
decathlon.com,Forclaz Women's MT900 Hooded Down Puffer Jacket,other,decathlon.com/products/forclaz-trek-900-0-degrees-farenheit-down-puffer-backpacking-jacket-144205,42.0,6470.200000000001,
decathlon.com,Quechua Men's MH520 Hood Hiking Fleece Jacket,quechua,decathlon.com/products/quechua-mens-hiking-hooded-fleece-jacket-mh520-332308,108.0,6357.290000000001,
decathlon.com,Men's Hiking Fleece - MH100,quechua,decathlon.com/products/quechua-mh100-hiking-fleece-mens-312360,318.0,6237.500000000001,
decathlon.com,Men's Hiking Fleece - MH100,quechua,decathlon.com/products/mens-hiking-fleece-mh100-312360,318.0,6237.500000000001,
decathlon.com,Men's Hiking Fleece - MH100,quechua,decathlon.com/products/mens-hiking-fleece-mh100-312361,318.0,6237.500000000001,
decathlon.com,Forclaz Men's MT500 Long-sleeve 100% Merino Wool T-shirt,other,decathlon.com/products/mens-mt500-long-sleeve-100-merino-wool-t-shirt-11829,90.0,6180.850000000002,Apparel & Accessories > Clothing > Shirts & Tops
decathlon.com,Quechua 2 Second XL Fresh & Black Waterproof Pop Up Camping Tent 3 Person,quechua,decathlon.com/products/quechua-2-seconds-xl-fresh-black-waterproof-pop-up-camping-tent-3-person-324502,24.0,5863.8,
decathlon.com,ADULT GOLF KIT 7 CLUBS RIGHT HANDED GRAPHITE SIZE 2 - INESIS 100,other,decathlon.com/products/adult-golf-kit-7-clubs-right-handed-graphite-size-2-inesis-100-307016-307035,24.0,5863.8,
decathlon.com,Forclaz MT900 32°F Down Sleeping Bag,other,decathlon.com/products/trekking-sleeping-bag-mt900-0-degrees-celcius-down-309272,30.0,5857.9400000000005,Sporting Goods > Outdoor Recreation > Camping & Hiking > Sleeping Bags
decathlon.com,Quechua MH500 30L Hiking Backpack,quechua,decathlon.com/products/quechua-mh500-30l-hiking-backpack-310084,66.0,5827.829999999999,
decathlon.com,Forclaz Women's MT100 EasyFit 60L Backpacking Pack,other,decathlon.com/products/forclaz-mt100-easyfit-backpacking-60-liter-backpack-womens-309808,54.0,5775.490000000001,Luggage & Bags > Backpacks
decathlon.com,Women's Backpacking Backpack 60 L - MT100 EASYFIT,other,decathlon.com/products/forclaz-mt100-easyfit-backpacking-60-liter-backpack-womens-309808,54.0,5775.490000000001,Luggage & Bags > Backpacks
decathlon.com,Quechua Men's SH500 Warm Hiking Fleece Jacket,quechua,decathlon.com/products/mens-hiking-warm-fleece-jacket-sh500-mountain-331462,126.0,5710.659999999999,
decathlon.com,Men's MT500 Windbreaker Jacket,other,decathlon.com/products/mens-backpacking-softshell-jacket-windwarm-trek-900-eol,72.0,5651.16,
decathlon.com,City Cycling Rain OverPants with Built-In Overshoes 100 - Black,other,decathlon.com/products/btwin-500-city-cycling-rain-overpants-adult-169380,138.0,5415.029999999999,Apparel & Accessories > Clothing
decathlon.com,"Quechua Camp Bed Air 79"" Inflatable Camping Bed Base",quechua,decathlon.com/products/camping-inflatable-bed-base-single-camp-bed-air-79-309887,42.0,5316.29,
decathlon.com,Itiwit Inflatable Recreational Touring Sit-on-top Kayak 1 person 220lb,other,decathlon.com/products/itiwit-decathlon-inflatable-recreational-touring-sit-on-top-kayak-1-person-220lb-335290,54.0,5298.639999999999,Sporting Goods > Outdoor Recreation > Boating & Water Sports > Boating & Rafting > Kayaks
decathlon.com,Quechua NH Arpenaz 100 30 L Hiking Backpack,quechua,decathlon.com/products/quechua-nh-arpenaz-100-30-l-hiking-backpack-301676,179.0,5296.85,
decathlon.com,Quechua NH Arpenaz 100 30 L Hiking Backpack,quechua,decathlon.com/products/nature-hiking-backpack-30-l-nh100,179.0,5296.85,
decathlon.com,Hiking backpack 30L - NH Arpenaz 100,quechua,decathlon.com/products/nature-hiking-backpack-30-l-nh100,179.0,5296.85,
decathlon.com,Quechua Men's SH900 -4°F Winter Parka,quechua,decathlon.com/products/quechua-mens-sh900-waterproof-parka-340345,30.0,5269.2,
decathlon.com,Men's Winter Waterproof Hiking Parka - SH900 -4°F,quechua,decathlon.com/products/quechua-mens-sh900-waterproof-parka-340345,30.0,5269.2,
decathlon.com,Quechua Men's SH900 Waterproof Parka,quechua,decathlon.com/products/quechua-mens-sh900-waterproof-parka-340345,30.0,5269.2,
decathlon.com,Men's Warm and Waterproof Hiking Boots - SH500 mountain MID,quechua,decathlon.com/products/mens-warm-and-waterproof-hiking-boots-sh500-mountain-mid-133766,84.0,5180.799999999999,
decathlon.com,Men's Warm and Waterproof Hiking Boots - SH500 mountain MID,quechua,decathlon.com/products/quechua-sh520-waterproof-mid-snow-hiking-boots-133766,84.0,5180.799999999999,
decathlon.com,"CAPERLAN CRKSR 40 Floating 1""1 2 - 3 20OZ Crankbait Shallow Runner",other,decathlon.com/products/caperlan-crksr-40-floating-11-2-3-20oz-crankbait-shallow-runner-312501,630.0,5033.29,
decathlon.com,"CAPERLAN CRKSR 40 Floating 1""1 2 - 3 20OZ Crankbait Shallow Runner",other,decathlon.com/products/crankbait-hard-lure-shallow-runner-wxm-crksr-40-f-bluegill-312501,630.0,5033.29,
decathlon.com,Quechua MH500 Waterproof Hiking Overpants Men's,quechua,decathlon.com/products/quechua-mh500-waterproof-hiking-overpants-307241,72.0,4944.6900000000005,
decathlon.com,Men's Mountain Backpacking Merino Wool Boxer Shorts MT500,other,decathlon.com/products/mens-mountain-trekking-merino-wool-boxer-shorts-mt500-306561,144.0,4943.99,Apparel & Accessories > Clothing > Underwear & Socks > Underwear
decathlon.com,Quechua Women's SH100 X-Warm Waterproof Mid Hiking Boots,quechua,decathlon.com/products/quechua-womens-sh100-x-warm-waterproof-mid-hiking-boots-307238,84.0,4827.41,
decathlon.com,Unisex All-Mountain & Freestyle Snowboard - Park & Ride,other,decathlon.com/products/unisex-all-mountain-freestyle-snowboard-park-ride-306011,24.0,4709.88,
decathlon.com,Men's Merino Wool Long-Sleeved Backpacking T-Shirt - MT900,other,decathlon.com/products/forclaz-mens-trek-900-merino-wool-long-sleeve-shirt-324215,48.0,4709.44,Apparel & Accessories > Clothing > Shirts & Tops
decathlon.com,Men's Merino Wool Long-Sleeved Backpacking T-Shirt - MT900,other,decathlon.com/products/mens-merino-wool-long-sleeved-backpacking-t-shirt-mt900-324215,48.0,4709.44,Apparel & Accessories > Clothing > Shirts & Tops
decathlon.com,Forclaz Men's MT100 Down Puffer Vest,other,decathlon.com/products/forclaz-mt100-down-puffer-vest-169275,60.0,4709.3,Apparel & Accessories > Clothing > Outerwear > Vests
